id;name;description;price;catalog_url;category_id;picture_url
142;Детское велокресло Bellelli Tiger Clamp;Вес (кг): 4.4, регулировка подножки, регулировка высоты ремней, Тип ремней: 5-точечные, Максимальная нагрузка (кг): 22, Тип крепления: на багажник, Назначение: заднее;5899;…;30;http://magazilla.ru/jpg_zoom1/1047924.jpg
143;Детское велокресло SUNNYWHEEL SW-BC-137;Вес (кг): 3.1, подголовник, защитный бампер, регулировка высоты ремней, Тип ремней: 3-точечные, Максимальная нагрузка (кг): 22, Тип крепления: под седло, Назначение: заднее;3102;…;30;http://magazilla.ru/jpg_zoom1/1048036.jpg
144;Детское велокресло SUNNYWHEEL SW-BC-135;регулировка подножки, регулировка высоты ремней, Тип ремней: 5-точечные, Максимальная нагрузка (кг): 22, Тип крепления: под седло, Назначение: заднее;6435;…;30;http://magazilla.ru/jpg_zoom1/1048022.jpg
145;Детское велокресло Hamax Sleepy;Вес (кг): 4.3, Габариты (см): 48x39x71, регулировка подножки, регулировка наклона спинки, регулировка высоты ремней, Тип ремней: 3-точечные, Максимальная нагрузка (кг): 22, Тип крепления: под седло, Назначение: заднее;6828;…;30;http://magazilla.ru/jpg_zoom1/1046997.jpg
146;Стульчик для кормления Forkiddy Cosmo Comfort;Материал основания: металл, корзина для игрушек, колеса с фиксаторами, ремни безопасности, столешница с бортиком, съемный поднос, съемный столик, Ограничитель между ног: пластиковый, Регулировка высоты подножки, Регулировка наклона спинки, Регулировка высоты сиденья, Регулировка столешницы, Тип: складываемый;6589;…;31;http://magazilla.ru/jpg_zoom1/674240.jpg
147;Стульчик для кормления Oribel Cocoon;Материал основания: металл, лежачее положение, ремни безопасности, столешница с бортиком, съемный поднос, съемный столик, Ограничитель между ног: пластиковый, Регулировка наклона спинки, Регулировка высоты сиденья, Тип: складываемый;21505;…;31;http://magazilla.ru/jpg_zoom1/1111303.jpg
148;Стульчик для кормления Polini Classik;Материал основания: металл, колеса с фиксаторами, ремни безопасности, столешница с бортиком, съемный поднос, съемный столик, Ограничитель между ног: пластиковый, Регулировка высоты подножки, Регулировка наклона спинки, Регулировка высоты сиденья, Регулировка столешницы, Тип: складываемый;7029;…;31;http://magazilla.ru/jpg_zoom1/1117306.jpg
149;Стульчик для кормления Shenma C-L 001;Материал основания: металл, корзина для игрушек, колеса с фиксаторами, ремни безопасности, столешница с бортиком, съемный поднос, съемный столик, Ограничитель между ног: пластиковый, Регулировка высоты подножки, Регулировка наклона спинки, Регулировка высоты сиденья, Тип: складываемый;5308;…;31;http://magazilla.ru/jpg_zoom1/286794.jpg
150;Стульчик для кормления Pali Chef;Материал основания: металл, дуга с игрушками, лежачее положение, колеса с фиксаторами, ремни безопасности, столешница с бортиком, съемный поднос, съемный столик, Ограничитель между ног: пластиковый, Регулировка высоты подножки, Регулировка наклона спинки, Регулировка высоты сиденья, Регулировка столешницы;9900;…;31;http://magazilla.ru/jpg_zoom1/968105.jpg
151;Манеж Happy Baby Alex;Вес (кг): 10, Размеры (разложен) (см): 93х93х70, ручки для малыша, боковой вход, Материал стенок: сетка, Материал каркаса: металл, Назначение: игровой, Тип: складываемый;3517;…;32;http://magazilla.ru/jpg_zoom1/192053.jpg
152;Манеж Happy Baby Martin;Вес (кг): 11, Размеры (разложен) (см): 128х70х76, ручки для малыша, боковой вход, Уровней высоты днища: 2, Регулировка высоты днища, Материал стенок: ткань/сетка, Материал каркаса: металл, Назначение: игровой, Тип: складываемый ;4400;…;32;http://magazilla.ru/jpg_zoom1/192060.jpg
153;Манеж Graco Pack n Play Silhouette;Вес (кг): 13.4, Размеры (разложен) (см): 104х76х92, ночник, вибрационный блок, музыкальная шкатулка, Пеленальный столик, Уровней высоты днища: 2, Регулировка высоты днища, Материал стенок: сетка, Материал каркаса: металл, Назначение: манеж-кроватка, Тип: складываемый;7370;…;32;http://magazilla.ru/jpg_zoom1/181180.jpg
154;Манеж Baby Care Arena;Вес (кг): 7.5, Размеры (разложен) (см): 122x62x74, боковой вход, Материал стенок: ткань/сетка, Материал каркаса: металл, Назначение: манеж-кроватка, Тип: складываемый;2890;…;32;http://magazilla.ru/jpg_zoom1/803255.jpg
155;Манеж Jetem Sport;Вес (кг): 6.5, Размеры (разложен) (см): 114х114х70, москитная сетка, боковой вход, Материал стенок: сетка, Материал каркаса: металл, Назначение: игровой, Тип: складываемый;8569;…;32;http://magazilla.ru/jpg_zoom1/181625.jpg
156;Носимый гаджет Samsung Gear Sport;Вес (г): 50, Размеры (мм): 44.6?42.9х11.6, Цвет ремешка: черный;17171;…;33;http://magazilla.ru/jpg_zoom1/1196485.jpg
157;Носимый гаджет Huawei Watch;Вес (г): 134, Размеры (мм): 42х11.4, Цвет ремешка: черный;17050;…;33;http://magazilla.ru/jpg_zoom1/543376.jpg
158;Носимый гаджет Samsung Gear S3 Classic;Вес (г): 59, Размеры (мм): 46х49х12.9, Цвет ремешка: черный;20119;…;33;http://magazilla.ru/jpg_zoom1/909332.jpg
159;Носимый гаджет Asus ZenWatch 2;Размеры (мм): 49х41/45х37, Цвет ремешка: коричневый;8789;…;33;http://magazilla.ru/jpg_zoom1/594106.jpg
160;Носимый гаджет Samsung Galaxy Gear Fit2 Pro;Вес (г): 34, Размеры (мм): 25х51.3х11, Цвет ремешка: черный;11770;…;33;http://magazilla.ru/jpg_zoom1/1192710.jpg
161;Пеленальный столик VlaNa Mokik;Размеры (см): 80x45x90, Материал: ДСП/МДФ, раскладной пеленальный стол, Кол-во ящиков: 4, Тип: комод;4911;…;34;http://magazilla.ru/jpg_zoom1/625932.jpg
162;Пеленальный столик Vedruss Mishka 5;Размеры (см): 65х43х98.8, Материал: ДСП/МДФ, раскладной пеленальный стол, Кол-во ящиков: 4, Тип: комод;3476;…;34;http://magazilla.ru/jpg_zoom1/403169.jpg
163;Пеленальный столик Vedruss Mishka 4;Размеры (см): 65х55х99, Материал: ДСП/МДФ, поворотные колеса, раскладной пеленальный стол, Кол-во ящиков: 4, Тип: комод;3487;…;34;http://magazilla.ru/jpg_zoom1/293072.jpg
164;Пеленальный столик Vedruss Mishka 3;Размеры (см): 84х43х98.8, Материал: ДСП/МДФ, раскладной пеленальный стол, Кол-во полок: 1, Кол-во ящиков: 3, Тип: комод;3575;…;34;http://magazilla.ru/jpg_zoom1/403147.jpg
165;Пеленальный столик Vedruss Mishka 2;Размеры (см): 84х43х100, Материал: ДСП/МДФ, поворотные колеса, раскладной пеленальный стол, Кол-во ящиков: 5, Тип: комод;3861;…;34;http://magazilla.ru/jpg_zoom1/293104.jpg
166;Слинг / рюкзак-кенгуру Chudo Chado Prosto Dzhins;Материал: хлопок, Ширина слинга (см): 65, Длина слинга (см): 195, Ориентация: лицом к маме, Лежачее положение, Расположение ребенка: спереди, Возрастная группа (мес): 0 – 24, Весовая группа;2693;…;35;http://magazilla.ru/jpg_zoom1/1099485.jpg
167;Слинг / рюкзак-кенгуру Baby Bjorn Original;Материал: хлопок, Шлейки: X-образные, Ориентация: двунаправленная, Расположение ребенка: спереди, Возрастная группа (мес): 0 – 12, Весовая группа;5929;…;35;http://magazilla.ru/jpg_zoom1/218357.jpg
168;Слинг / рюкзак-кенгуру Little People Kengo;Материал: хлопок/полиэстер, Шлейки: H-образные, Ориентация: двунаправленная, Лежачее положение, Расположение ребенка: спереди и сзади, Возрастная группа (мес): 2 – 12, Весовая группа;1196;…;35;http://magazilla.ru/jpg/554779.jpg
169;Слинг / рюкзак-кенгуру Cybex First.Go;Поддержка поясницы, Шлейки: H-образные, Ориентация: двунаправленная, Лежачее положение, Расположение ребенка: спереди и сзади, Возрастная группа (мес): 0 – 60, Весовая группа;8030;…;35;http://magazilla.ru/jpg_zoom1/218463.jpg
170;Слинг / рюкзак-кенгуру Selby Freedom;Материал: хлопок, Поддержка поясницы, Шлейки: H-образные, Ориентация: лицом к маме, Лежачее положение, Расположение ребенка: спереди, Возрастная группа (мес): 0 – 18, Весовая группа;1346;…;35;http://magazilla.ru/jpg_zoom1/219121.jpg
171;Кресло-качалка Graco Baby Delight;Вес (кг): 5.5, Размеры (разложен) (см): 63х60х82, Материал отделки: ткань, Регулировка наклона спинки, Возможность складывания, Автоматическое укачивание, Возрастная группа: от рождения, Тип: качель;4398;…;36;http://magazilla.ru/jpg_zoom1/191866.jpg
172;Кресло-качалка La-Di-Da B90034;Вес (кг): 3.5, Размеры (разложен) (см): 75x41x69, Наличие тента/капюшона, Подголовник/вкладыш, Допустимый вес ребенка (кг): 9, Возрастная группа: от рождения, Тип: шезлонг;2833;…;36;http://magazilla.ru/jpg_zoom1/1210128.jpg
173;Кресло-качалка La-Di-Da 90028-BR;Размеры (разложен) (см): 66х50х51, Регулировка наклона спинки, Допустимый вес ребенка (кг): 9, Возрастная группа: от рождения, Тип: кресло;2024;…;36;http://magazilla.ru/jpg_zoom1/531156.jpg
174;Кресло-качалка Bright Starts 6978;Размеры (разложен) (см): 70х45х60, Материал отделки: ткань, Подголовник/вкладыш, Регулировка наклона спинки, Возрастная группа: от рождения, Тип: кресло;9889;…;36;http://magazilla.ru/jpg_zoom1/231182.jpg
175;Кресло-качалка Bright Starts 60742;Вес (кг): 2.7, Подголовник/вкладыш, Регулировка наклона сиденья, Регулировка наклона спинки, Возможность складывания, Автоматическое укачивание, Допустимый вес ребенка (кг): 9, Возрастная группа: от рождения, Тип: качель;8569;…;36;http://magazilla.ru/jpg_zoom1/1086919.jpg
176;Радионяня Motorola MBP854;"Питание (детский блок): сеть, Радиус действия (м): 600, Стандарт связи: цифровой (DECT), управление камерой, обратная связь, Диагональ экрана (""): 4.3, фотосъемка, запись видео с камеры, музыкальная шкатулка, датчик температуры, ночной режим камеры, Устройство: видеоняня ";16940;…;37;http://magazilla.ru/jpg_zoom1/773025.jpg
177;Радионяня Motorola MBP160;Питание (детский блок): сеть, Радиус действия (м): 300, Стандарт связи: цифровой (DECT), Устройство: радионяня;2187;…;37;http://magazilla.ru/jpg_zoom1/599428.jpg
178;Радионяня Philips Avent SCD580;Питание (детский блок): сеть/аккумулятор, Время работы (ч): 18, Радиус действия (м): 330, Стандарт связи: цифровой (DECT), обратная связь, музыкальная шкатулка, датчик влажности, датчик температуры, поиск родительского блока, ночной режим камеры, ночной светильник, Устройство: радионяня;7471;…;37;http://magazilla.ru/jpg_zoom1/380558.jpg
179;Радионяня Philips Avent SCD506;Питание (детский блок): сеть/аккумулятор, Радиус действия (м): 300, Стандарт связи: цифровой (DECT), обратная связь, музыкальная шкатулка, ночной светильник, Устройство: радионяня;5585;…;37;http://magazilla.ru/jpg_zoom1/929116.jpg
180;Радионяня Ramili RV900;"Питание (детский блок): сеть, Радиус действия (м): 300, Стандарт связи: цифровой (DECT), управление камерой, обратная связь, Сенсорный экран, Диагональ экрана (""): 4.3, музыкальная шкатулка, датчик температуры, ночной режим камеры, Устройство: видеоняня ";14729;…;37;http://magazilla.ru/jpg_zoom1/602605.jpg
181;Ходунки Selby BS-411;Функция качалки, Родительская ручка, Игровая панель, Тип: ходунки;3905;…;38;http://magazilla.ru/jpg_zoom1/380600.jpg
182;Ходунки Jetem Auto;Допустимый вес ребенка (кг): 12, Функция качалки, Игровая панель, Тип: прыгунки;2090;…;38;http://magazilla.ru/jpg_zoom1/268383.jpg
183;Ходунки Baby Care Aero;Допустимый вес ребенка (кг): 10, Функция качалки, Тип: прыгунки;1592;…;38;http://magazilla.ru/jpg/268356.jpg
184;Ходунки Baby Care Tom and Marry;Вес (кг): 3.5, Размеры (сложен) (см): 64х59х25, Размеры (разложен) (см): 64х59х52, Допустимый вес ребенка (кг): 12, Съемная игровая панель, Ограничители (стопоры), Уровней высоты: 3, Игровая панель, Тип: ходунки;2530;…;38;http://magazilla.ru/jpg_zoom1/182810.jpg
185;Ходунки Feya 5535;Вес (кг): 0.5, Допустимый вес ребенка (кг): 36, Функция качалки, Тип: прыгунки;1093;…;38;http://magazilla.ru/jpg_zoom1/302163.jpg
186;Настольная лампа Camelion KD-312;Габариты (мм): 415x200x90, Крепление: струбцина, Основное питание: сеть, шарнирный корпус, Максимальная мощность (Вт): 60, Цоколь: 1xE27, Источник света: лампочка с цоколем, Стиль: для учебы / офиса, Тип: настольная лампа;892;…;39;http://magazilla.ru/jpg_zoom1/1054489.jpg
187;Настольная лампа Supra SL-TL316;Вес (г): 1150, Габариты (мм): 197x465x180, Крепление: струбцина, Основное питание: сеть, шарнирный корпус, регулировка цветовой температуры, регулировка яркости, сенсорное управление, Цветовая температура (К): 3000, Световой поток (Лм): 600, Максимальная мощность (Вт): 10, Источник света: светодиод (LED);2189;…;39;http://magazilla.ru/jpg_zoom1/1214362.jpg
188;Настольная лампа Odeon Light Tres 2224/1T;Габариты (мм): 390x225x185, Основное питание: сеть, Максимальная мощность (Вт): 60, Цоколь: 1xE27, Источник света: лампочка с цоколем, Стиль: для учебы / офиса, Тип: настольная лампа;3506;…;39;http://magazilla.ru/jpg_zoom1/1240799.jpg
189;Настольная лампа Supra SL-TL317;Вес (г): 1850, Габариты (мм): 197x465x180, Крепление: струбцина, Основное питание: сеть, шарнирный корпус, регулировка цветовой температуры, регулировка яркости, сенсорное управление, Цветовая температура (К): 3000, Световой поток (Лм): 600, Максимальная мощность (Вт): 10, Источник света: светодиод (LED);3289;…;39;http://magazilla.ru/jpg_zoom1/1214365.jpg
190;Настольная лампа Xiaomi Mijia Table LED light;Габариты (мм): 445x445x150, Основное питание: сеть, шарнирный корпус, регулировка цветовой температуры, регулировка яркости, Цветовая температура (К): 2700, Максимальная мощность (Вт): 6, Источник света: светодиод (LED), Стиль: для учебы / офиса, Тип: смарт-светильник;2737;…;39;http://magazilla.ru/jpg_zoom1/1059757.jpg
191;Подгузники Helen Harper Soft and Dry 3 [Soft and Dry 3 / 56 pcs];;658;…;40;http://magazilla.ru/jpg_zoom1/451028.jpg
192;Подгузники Pampers Active Girl 5 [Active Girl 5 / 15 pcs];;303;…;40;http://magazilla.ru/jpg_zoom1/740162.jpg
193;Подгузники Pampers Active Girl 5 [Active Girl 5 / 20 pcs];;429;…;40;http://magazilla.ru/jpg_zoom1/401503.jpg
194;Подгузники Pampers Active Girl 5 [Active Girl 5 / 96 pcs];;1943;…;40;http://magazilla.ru/jpg_zoom1/399349.jpg
195;Подгузники Helen Harper Diapers XL [Baby Diapers XL / 44 pcs];;723;…;40;http://magazilla.ru/jpg_zoom1/1169876.jpg
196;Соска (пустышка) Bebek 4217;кольцо, колпачок, Материал: силикон, Форма: ортодонтическая, Возраст: 3m+, Тип: пустышка;249;…;41;http://magazilla.ru/jpg_zoom1/880481.jpg
197;Соска (пустышка) Bebek 4216;кольцо, колпачок, Материал: силикон, Форма: ортодонтическая, Возраст: 0m+, Тип: пустышка;327;…;41;http://magazilla.ru/jpg_zoom1/880219.jpg
198;Соска (пустышка) Tommee Tippee 42112871;Материал: силикон, Размер горлышка бутылки: широкий, Скорость потока: средняя, Возраст: 3m+, Количество (шт): 2, Тип: соска;377;…;41;http://magazilla.ru/jpg_zoom1/875945.jpg
199;Соска (пустышка) Tommee Tippee 42112471;Материал: силикон, Размер горлышка бутылки: широкий, Скорость потока: быстрая, Возраст: 6m+, Количество (шт): 2, Тип: соска;377;…;41;http://magazilla.ru/jpg_zoom1/875758.jpg
200;Соска (пустышка) Tommee Tippee 42112271;Материал: силикон, Размер горлышка бутылки: широкий, Скорость потока: средняя, Возраст: 3m+, Количество (шт): 2, Тип: соска;334;…;41;http://magazilla.ru/jpg_zoom1/875953.jpg
201;Бутылочки (поилки) Bebe Confort Easy Clip 270;Скорость потока: регулируемая, Материал соски: силикон, Мерная шкала, Материал: пластик, Форма: анатомическая, Возраст: для новорожденных, Объем (мл): 270, Тип: бутылочка;414;…;42;http://magazilla.ru/jpg_zoom1/1010911.jpg
202;Бутылочки (поилки) Bebe Confort Easy Clip 150;Скорость потока: регулируемая, Материал соски: силикон, Мерная шкала, Материал: пластик, Форма: анатомическая, Возраст: для новорожденных, Объем (мл): 150, Тип: бутылочка;704;…;42;http://magazilla.ru/jpg_zoom1/1063113.jpg
203;Бутылочки (поилки) Twistshake Crawler Cup 300;Материал: пластик, Форма: классичекая, Возраст: от 8 месяцев, Объем (мл): 300, Подача жидкости: носик, Тип: поилка;396;…;42;http://magazilla.ru/jpg_zoom1/1166899.jpg
204;Бутылочки (поилки) Baby Sun Love CNV01160;Ручки, Мерная шкала, Материал: пластик, Форма: чашка, Возраст: от 6 месяцев, Объем (мл): 160, Подача жидкости: носик, Тип: поилка;467;…;42;http://magazilla.ru/jpg_zoom1/1001618.jpg
205;Бутылочки (поилки) Bebe Confort Classic Plastic 360;Скорость потока: регулируемая, Материал соски: латекс, Мерная шкала, Материал: пластик, Форма: анатомическая, Возраст: от 6 месяцев, Объем (мл): 360, Тип: бутылочка;262;…;42;http://magazilla.ru/jpg_zoom1/1063108.jpg
206;Стерилизатор (подогреватель) Pigeon 26229;Время стерилизации (мин): 12, Вместительность (шт): 2, Индикатор готовности, Автоотключение, Для бутылочек и баночек, Для сосок и пустышек, Стерилизация: паровая, Принцип работы: электрический, Тип: стерилизатор;5497;…;43;http://magazilla.ru/jpg_zoom1/1154720.jpg
207;Стерилизатор (подогреватель) BabyOno 218;Питание: от сети, Вместительность (шт): 1, Дисплей, Автоотключение, Поддержание температуры, Регулировка температуры, Для бутылочек и баночек, Для сосок и пустышек, Стерилизация: паровая, Принцип работы: электрический, Тип: подогреватель-стерилизатор;4624;…;43;http://magazilla.ru/jpg_zoom1/914781.jpg
208;Стерилизатор (подогреватель) BabyOno 193;Питание: от автомобильного прикуривателя 12 В, Вместительность (шт): 1, Поддержание температуры, Для бутылочек и баночек, Принцип работы: электрический, Тип: подогреватель;1427;…;43;http://magazilla.ru/jpg_zoom1/914771.jpg
209;Стерилизатор (подогреватель) Momert 1706;Питание: от сети, Вместительность (шт): 1, Индикатор готовности, Автоотключение, Поддержание температуры, Регулировка температуры, Для бутылочек и баночек, Для сосок и пустышек, Стерилизация: паровая, Принцип работы: электрический, Тип: подогреватель-стерилизатор;1760;…;43;http://magazilla.ru/jpg_zoom1/917975.jpg
210;Стерилизатор (подогреватель) Momert 1700;Питание: от сети, Время стерилизации (мин): 10, Вместительность (шт): 6, Автоотключение, Для бутылочек и баночек, Для сосок и пустышек, Стерилизация: паровая, Принцип работы: электрический, Тип: стерилизатор;2860;…;43;http://magazilla.ru/jpg_zoom1/917936.jpg
211;Молокоотсос Medela Harmony;двухфазный, Объем баночки (мл): 120, Тип: шарнирный, Вид: механический ;1461;…;44;http://magazilla.ru/jpg_zoom1/1021406.jpg
212;Молокоотсос Medela Mini Electric;регулировка интенсивности, Объем баночки (мл): 150, Питание: сеть/батарейки, Вид: электрический;3683;…;44;http://magazilla.ru/jpg_zoom1/1021546.jpg
213;Молокоотсос Philips SCF332/01;вкладыши для бюстгальтера, соска, массажная накладка, пульт ДУ, регулировка интенсивности, двухфазный, Объем баночки (мл): 125, Питание: сеть, Вид: электрический ;6448;…;44;http://magazilla.ru/jpg_zoom1/1021882.jpg
214;Молокоотсос Medela Swing Maxi;соска, пульт ДУ, на две груди, регулировка интенсивности, двухфазный, Объем баночки (мл): 150, Питание: сеть/батарейки, Вид: электрический;8578;…;44;http://magazilla.ru/jpg_zoom1/1021816.jpg
215;Молокоотсос Philips SCF330/20;вкладыши для бюстгальтера, соска, массажная накладка, Объем баночки (мл): 125, Тип: шарнирный, Вид: механический ;2541;…;44;http://magazilla.ru/jpg_zoom1/1019001.jpg
216;Кукла Barbie Made To Move DJY08;сгибает ноги, сгибает руки, Высота куклы (см): 29, Тип: гимнастка, Возраст: 3+;2035;…;45;http://magazilla.ru/jpg_zoom1/925727.jpg
217;Кукла Antonio Juan Bernardita 1952;питомец куклы, издает звуки / поет, Высота куклы (см): 52, Тип: пупс, Возраст: 3+;5113;…;45;http://magazilla.ru/jpg_zoom1/1308244.jpg
218;Кукла Monster High Freak du Chic Frankie Stein CHX98;сгибает ноги, сгибает руки, Высота куклы (см): 26, Тип: кукла, Возраст: 6+;1815;…;45;http://magazilla.ru/jpg_zoom1/769064.jpg
219;Кукла DEFA Fashion 8136;Высота куклы (см): 29, Тип: кукла, Возраст: 3+;302;…;45;http://magazilla.ru/jpg_zoom1/1311171.jpg
220;Кукла Bratz Remix Cloe 540236;сгибает ноги, Высота куклы (см): 25, Тип: кукла, Возраст: 6+;596;…;45;http://magazilla.ru/jpg_zoom1/996324.jpg
221;Конструктор Lego Katana V11 70638;Движущиеся элементы (механика), Соединение: блочное, Кол-во персонажей (шт): 2, Кол-во деталей (шт): 257, Тип игры: фантастика, Материал: пластик, Пол: для мальчиков, Возраст: 7+;1215;…;46;http://magazilla.ru/jpg_zoom1/1276913.jpg
222;Конструктор Lego Jungle Mobile Lab 60160;Движущиеся элементы (механика), Соединение: блочное, Кол-во персонажей (шт): 4, Кол-во деталей (шт): 426, Тип игры: наземный транспорт и техника, Материал: пластик, Пол: для мальчиков, Возраст: 7+;2523;…;46;http://magazilla.ru/jpg_zoom1/1131867.jpg
223;Конструктор Lego Jestros Volcano Lair 70323;Размер готовой игрушки (мм): 330x410x280, Движущиеся элементы (механика), Соединение: блочное, Кол-во персонажей (шт): 10, Кол-во деталей (шт): 1186, Тип игры: фантастика, Материал: пластик, Пол: для мальчиков, Возраст: 9+;9559;…;46;http://magazilla.ru/jpg_zoom1/839797.jpg
224;Конструктор Lego Jay - Spinjitzu Master 70635;Соединение: блочное, Кол-во персонажей (шт): 1, Кол-во деталей (шт): 68, Тип игры: фантастика, Материал: пластик, Пол: для мальчиков, Возраст: 6+;526;…;46;http://magazilla.ru/jpg_zoom1/1267923.jpg
225;Конструктор Lego Jamzy 41560;Размер готовой игрушки (мм): 100, Движущиеся элементы (механика), Соединение: блочное, Кол-во деталей (шт): 70, Тип игры: фантастика, Материал: пластик, Пол: унисекс, Возраст: 6+;647;…;46;http://magazilla.ru/jpg_zoom1/772496.jpg
226;Сборная модель Zvezda BM-13 Katyusha (1:35);Длина (мм): 210, Материал: пластик, Фигурки людей (шт): 3, Эпоха: вторая мировая война, Страна происхождения: СССР, Тип модели: военно-наземная техника, Масштаб: 1:35, Возраст: 10+;598;…;47;http://magazilla.ru/jpg_zoom1/1116400.jpg
227;Сборная модель Revell U.S.S. Wasp (LHD-1) (1:350);Длина (мм): 730, Материал: пластик, Количество деталей (шт): 840, Эпоха: вторая мировая война, Страна происхождения: США, Тип модели: военно-морская техника, Масштаб: 1:350, Возраст: 10+;13766;…;47;http://magazilla.ru/jpg/1034425.jpg
228;Сборная модель Zvezda MiG-31 (1:72);Материал: пластик, Количество деталей (шт): 119, Эпоха: 50-90-е годы ХХ века, Страна происхождения: СССР, Тип модели: самолёты, Масштаб: 1:72, Возраст: 10+;470;…;47;http://magazilla.ru/jpg_zoom1/1116446.jpg
229;Сборная модель Revell Panavia Tornado IDS (1:48);Длина (мм): 360, Материал: пластик, Количество деталей (шт): 271, Эпоха: 50-90-е годы ХХ века, Страна происхождения: Германия, Тип модели: военные самолёты, Масштаб: 1:48, Возраст: 15+;292;…;47;http://magazilla.ru/jpg_zoom1/890313.jpg
230;Сборная модель Zvezda K-141 Kursk (1:350);Длина (мм): 440, Материал: пластик, Эпоха: современная, Страна происхождения: Россия, Тип модели: подводные лодки, Масштаб: 1:350, Возраст: 10+;602;…;47;http://magazilla.ru/jpg_zoom1/1116442.jpg
231;Автотрек / железная дорога Balbi Railway WT-226;Материал: дерево, Кол-во деталей пути (шт): 57, Кол-во вагонов (шт): 6, Кол-во локомотивов (шт): 3, Стиль дороги: детский, Запуск машинок: ручной, Кол-во машинок (шт): 4, Возраст: от 3-х лет, Тип: железная дорога;11618;…;48;http://magazilla.ru/jpg_zoom1/1106282.jpg
232;Автотрек / железная дорога Nordplast Mega Garage with Roads;Материал: пластик, Кол-во полос: 1 шт, Длина трассы (см): 180, Запуск машинок: ручной, Кол-во машинок (шт): 4, Форма трассы: многоуровневая, Возраст: от 3-х лет, Тип: автотрек;1477;…;48;http://magazilla.ru/jpg_zoom1/994456.jpg
233;Автотрек / железная дорога Nordplast Garage Autoparking 2;Материал: пластик, Кол-во полос: 1 шт, Запуск машинок: ручной, Форма трассы: многоуровневая, Возраст: от 3-х лет, Тип: автотрек;972;…;48;http://magazilla.ru/jpg/994482.jpg
234;Автотрек / железная дорога Pequetren Eurocity Train 690;Материал: металл, свет, Кол-во деталей пути (шт): 20, Длина пути (см): 590, Кол-во вагонов (шт): 3, Кол-во локомотивов (шт): 1, Стиль дороги: пассажирский, Возраст: от 3-х лет, Тип: железная дорога;4522;…;48;http://magazilla.ru/jpg_zoom1/863688.jpg
235;Автотрек / железная дорога PIKO DB Cargo;Материал: пластик, Пульт ДУ, Кол-во деталей пути (шт): 22, Кол-во вагонов (шт): 3, Кол-во локомотивов (шт): 1, Стиль дороги: грузовой, Масштаб: 1:87, Возраст: от 8-и лет, Тип: железная дорога;10118;…;48;http://magazilla.ru/jpg_zoom1/1146653.jpg
236;Мобиль Chicco 02429.10;пульт ДУ, датчик звука, проектор, ночник, регулировка громкости, Время работы (мин): 18, Количество игрушек (шт): 3, Игрушки: мягкие, Питание: 2xC, Тип: электрический;3793;…;49;http://magazilla.ru/jpg_zoom1/1066732.jpg
237;Мобиль K's Kids 10322;Количество игрушек (шт): 3, Игрушки: мягкие, Тип: механический;2420;…;49;http://magazilla.ru/jpg_zoom1/1067567.jpg
238;Мобиль Biba Toys JF067;ночник, Время работы (мин): 10, Количество мелодий: 3, Количество игрушек (шт): 3, Игрушки: мягкие, Питание: 3xAA, Тип: электрический;2131;…;49;http://magazilla.ru/jpg_zoom1/1210378.jpg
239;Мобиль Biba Toys BM118;Время работы (мин): 10, Количество мелодий: 3, Количество игрушек (шт): 4, Игрушки: мягкие, Тип: механический;1224;…;49;http://magazilla.ru/jpg/1067477.jpg
240;Мобиль Chicco 71200.20;пульт ДУ, датчик звука, проектор, ночник, регулировка громкости, Количество игрушек (шт): 3, Игрушки: мягкие, Питание: 2xC, Тип: электрический;5498;…;49;http://magazilla.ru/jpg_zoom1/1067780.jpg
241;3D ручка Myriwell RP900A;Вес (Г): 40, Толщина (мм): 14, Габариты (мм): 145х14x14, Страна происхождения: Китай, Материал наконечника: керамика, Дисплей, Питание от USB, Плавная регулировка скорости, Регулировка температуры, Диаметр сопла (мм): 0.6, Мин. диаметр нити (мм): 1.75, Печатный материал: ABS + PLA пластик, Тип: горячая печать;3812;…;50;http://magazilla.ru/jpg_zoom1/1152497.jpg
242;3D ручка Myriwell RP600A;Вес (Г): 40, Толщина (мм): 20, Габариты (мм): 175x20x17, Страна происхождения: Китай, Материал наконечника: керамика, Питание от USB, Плавная регулировка скорости, Регулировка температуры, Диаметр сопла (мм): 0.6, Мин. диаметр нити (мм): 1.75, Печатный материал: ABS + PLA пластик, Тип: горячая печать;2354;…;50;http://magazilla.ru/jpg_zoom1/985428.jpg
243;3D ручка Myriwell RP200A;Вес (Г): 70, Страна происхождения: Китай, Материал наконечника: керамика, Питание от USB, Плавная регулировка скорости, Регулировка температуры, Диаметр сопла (мм): 0.6, Мин. диаметр нити (мм): 1.75, Печатный материал: PLA пластик, Тип: горячая печать;1318;…;50;http://magazilla.ru/jpg_zoom1/1173642.jpg
244;3D ручка Feizerg F001;Вес (Г): 60, Габариты (мм): 180, Страна происхождения: Китай, Дисплей, Автоотключение, Количество скоростей: 8, Регулировка температуры, Диаметр сопла (мм): 0.7, Мин. диаметр нити (мм): 1.75, Печатный материал: ABS + PLA пластик, Тип: горячая печать;4302;…;50;http://magazilla.ru/jpg_zoom1/1045369.jpg
