id;name;description;price;catalog_url;category_id;picture_url
628;Ножовка Bahco 396-LAP;Вес (г): 200, Материал рукоятки: пластик/резина, Хранение полотна внутри рамы, Покрытие полотна: для уменьшения трения, Заточка зубьев: стандартная, Закаленные зубья, Длина полотна (мм): 190, Назначение: по дереву, Тип: мини-пила;1868;…;128;http://magazilla.ru/jpg_zoom1/901722.jpg
629;Ножовка KRAFTOOL 1-15194-18-22;Материал рукоятки: пластик, Заточка зубьев: трехгранная, Закаленные зубья, Длина полотна (мм): 185, Назначение: многоцелевая, Тип: японская;579;…;128;http://magazilla.ru/jpg_zoom1/961066.jpg
630;Ножовка Bahco PC-24-TIM;Вес (г): 540, Материал рукоятки: пластик/резина, Заточка зубьев: стандартная, Длина полотна (мм): 600, Назначение: по дереву, Тип: стандартная;1835;…;128;http://magazilla.ru/jpg_zoom1/659547.jpg
631;Топор VIRA 900103;Вес топора (г): 1000, Прорезиненная рукоятка, Материал рукоятки: стекловолокно, Тип: универсальный;922;…;129;http://magazilla.ru/jpg_zoom1/990845.jpg
632;Топор VIRA 900102;Вес топора (г): 800, Общая длина (мм): 380, Прорезиненная рукоятка, Материал рукоятки: стекловолокно, Тип: универсальный;713;…;129;http://magazilla.ru/jpg_zoom1/990844.jpg
633;Топор NAREX 8908;Вес топора (г): 1070, Общая длина (мм): 400, Защита лезвия от коррозии, Материал рукоятки: дерево, Тип: универсальный;2830;…;129;http://magazilla.ru/jpg_zoom1/1140247.jpg
634;Топор 888 8502229;Вес топора (г): 1400, Материал рукоятки: дерево, Тип: универсальный;687;…;129;http://magazilla.ru/jpg_zoom1/938248.jpg
635;Топор 888 8502209;Вес топора (г): 900, Материал рукоятки: дерево, Тип: универсальный;529;…;129;http://magazilla.ru/jpg_zoom1/938234.jpg
636;Тиски Stanley 1-83-069;Вес (кг): 1.6, Материал корпуса: сталь, сменные губки, шарнирный механизм, Усилие зажима (кН): 0.25, Глубина зажима (мм): 40, Ширина зажима (мм): 70, Механизм сжатия: винтовой, Назначение тисков: слесарные, Тип: тиски;2030;…;130;http://magazilla.ru/jpg_zoom1/1115028.jpg
637;Тиски Dexx 32470-150;Вес (кг): 10.4, Материал корпуса: чугун, сменные губки, наковальня, поворотное основание, Ширина губок (мм): 150, Ширина зажима (мм): 170, Механизм сжатия: винтовой, Назначение тисков: слесарные, Тип: тиски;2634;…;130;http://magazilla.ru/jpg_zoom1/1132789.jpg
638;Тиски STAYER 3247-70;Вес (кг): 1.11, Материал корпуса: чугун, поворотное основание, Ширина губок (мм): 70, Ширина зажима (мм): 40, Механизм сжатия: винтовой, Назначение тисков: слесарные, Тип: тиски;459;…;130;http://magazilla.ru/jpg_zoom1/1190497.jpg
639;Тиски Dexx 3205-80-300;Вес (кг): 0.53, Материал корпуса: сталь, сменные губки, Глубина зажима (мм): 80, Ширина зажима (мм): 300, Механизм сжатия: винтовой, Конструкция: F-образная, Тип: струбцина;146;…;130;http://magazilla.ru/jpg_zoom1/1132799.jpg
640;Тиски Zubr 3258;Вес (кг): 16, Материал корпуса: чугун, сменные губки, наковальня, поворотное основание, Ширина губок (мм): 150, Ширина зажима (мм): 150, Механизм сжатия: винтовой, Назначение тисков: слесарные, Тип: тиски;5013;…;130;http://magazilla.ru/jpg_zoom1/1139886.jpg
641;Ножницы по металлу Stanley 2-14-567;Длина (мм): 250, Прорезиненные рукоятки, Блокировка лезвий, Возвратная пружина, Сквозной рез, Марка стали: Cr-Mo, Толщина реза (мм): 1.2, Рез: левый, Тип: по листовому металлу;757;…;131;http://magazilla.ru/jpg_zoom1/1187712.jpg
642;Ножницы по металлу Stanley 2-14-566;Длина (мм): 300, Прорезиненные рукоятки, Блокировка лезвий, Возвратная пружина, Марка стали: Cr-Mo, Толщина реза (мм): 1.2, Рез: прямой, Тип: по листовому металлу;845;…;131;http://magazilla.ru/jpg_zoom1/1187786.jpg
643;Ножницы по металлу Stanley 2-14-563;Длина (мм): 250, Прорезиненные рукоятки, Блокировка лезвий, Возвратная пружина, Марка стали: Cr-Mo, Толщина реза (мм): 1.2, Рез: прямой, Тип: по листовому металлу;726;…;131;http://magazilla.ru/jpg_zoom1/1187748.jpg
644;Ножницы по металлу Stanley 2-14-562;Длина (мм): 250, Прорезиненные рукоятки, Блокировка лезвий, Возвратная пружина, Марка стали: Cr-Mo, Толщина реза (мм): 1.2, Рез: левый, Тип: по листовому металлу;735;…;131;http://magazilla.ru/jpg_zoom1/1187842.jpg
645;Ножницы по металлу Stanley 2-14-556;Длина (мм): 250, Прорезиненные рукоятки, Петля для пальцев, Толщина реза (мм): 1.2, Рез: прямой, Тип: по листовому металлу;770;…;131;http://magazilla.ru/jpg_zoom1/1187858.jpg
646;Лестница ALUMET M8304;Вес (кг): 4.5, Габариты (сложена) (см): 175x46, Максимальная высота (см): 82, Материал: сталь, Количество секций (шт): 1, односторонняя расставная, Тип: мини-стремянка;919;…;132;http://magazilla.ru/jpg/342729.jpg
647;Лестница Eyfel Comfort 1x5;Вес (кг): 4.8, Габариты (сложена) (см): 190x53, Максимальная высота (см): 117, Максимальная нагрузка (кг): 150, Материал: алюминий, Количество секций (шт): 1, односторонняя расставная, Тип: стремянка;2480;…;132;http://magazilla.ru/jpg_zoom1/447603.jpg
648;Лестница ALUMET 9314;Вес (кг): 32.55, Габариты (сложена) (см): 409x48, Максимальная высота (см): 1031, Максимальная нагрузка (кг): 150, Материал: алюминий, Количество секций (шт): 3, раздвижная, приставная, двусторонняя расставная, Тип: лестница;8917;…;132;http://magazilla.ru/jpg/343818.jpg
649;Лестница ALUMET 5312;Вес (кг): 17.5, Габариты (сложена) (см): 338x44.5, Максимальная высота (см): 786, Максимальная нагрузка (кг): 150, Материал: алюминий, Количество секций (шт): 3, раздвижная, приставная, двусторонняя расставная, Тип: лестница;7026;…;132;http://magazilla.ru/jpg_zoom1/343781.jpg
650;Лестница ALUMET 5311;Вес (кг): 16.1, Габариты (сложена) (см): 310x44.5, Максимальная высота (см): 702, Максимальная нагрузка (кг): 150, Материал: алюминий, Количество секций (шт): 3, раздвижная, приставная, двусторонняя расставная, Тип: лестница;5966;…;132;http://magazilla.ru/jpg/343780.jpg
651;Блокнот Moleskine Plain Notebook Extra Large;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: без линовки, Формат: А5;1837;…;133;http://magazilla.ru/jpg_zoom1/805705.jpg
652;Блокнот Moleskine Star Wars Lightsaber Duel Notebook Black;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: линейка, Формат: А5;2134;…;133;http://magazilla.ru/jpg_zoom1/1280583.jpg
653;Блокнот Moleskine Snow White Ruled Notebook Pocket Blue;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: линейка, Формат: А6;1529;…;133;http://magazilla.ru/jpg_zoom1/1280619.jpg
654;Блокнот Moleskine Snow White Ruled Notebook Black;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: линейка, Формат: А5;2134;…;133;http://magazilla.ru/jpg_zoom1/1280607.jpg
655;Блокнот Moleskine Ruled Notebook Pocket Sapphirine;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: линейка, Формат: А6;1155;…;133;http://magazilla.ru/jpg_zoom1/805643.jpg
656;Ежедневник Moleskine PRO New Weekly Planner Soft Large Black;Наличие карманов, Застежка/резинка, Переплет: мягкий, Плотность бумаги: 70, Формат: A5, Тип: записная книжка;2288;…;134;http://magazilla.ru/jpg_zoom1/1010346.jpg
657;Ежедневник Moleskine PRO New Notebook Vinous;Наличие карманов, Застежка/резинка, Материал обложки: картон, Переплет: твердый, Плотность бумаги: 70, Формат: A5, Тип: записная книжка;1837;…;134;http://magazilla.ru/jpg_zoom1/729302.jpg
658;Ручка Parker Jotter F63 Stainless Steel CT;Материал корпуса: металл, Цвет чернил: синий, С футляром, Клипса, Тип ручки: перьевая;1056;…;135;http://magazilla.ru/jpg_zoom1/1293486.jpg
659;Ручка Parker IM Core K321 Black GT;Материал корпуса: металл, Цвет чернил: черный, С футляром, Клипса, Авторучка, Тип ручки: шариковая;1246;…;135;http://magazilla.ru/jpg_zoom1/1254434.jpg
660;Ручка Parker Jotter K63 Bond Street Black CT;Материал корпуса: металл, Цвет чернил: синий, С футляром, Клипса, Авторучка, Тип ручки: шариковая;999;…;135;http://magazilla.ru/jpg_zoom1/1194758.jpg
661;Ручка Parker Jotter K63 Victoria Violet CT;Материал корпуса: металл, Цвет чернил: синий, С футляром, Клипса, Авторучка, Тип ручки: шариковая;1010;…;135;http://magazilla.ru/jpg_zoom1/1194862.jpg
662;Ручка Parker IM Core F321 Dark Espresso CT;Материал корпуса: металл, Цвет чернил: черный, С футляром, Клипса, Тип ручки: перьевая;2307;…;135;http://magazilla.ru/jpg_zoom1/1254422.jpg
663;Карандаши Koh-i-Noor 5340;Материал корпуса: металл, Точилка, Длина грифеля (мм): 140, Диаметр грифеля (мм): 5.6, Цанговый карандаш, Назначение: простой, Тип: карандаш;209;…;136;http://magazilla.ru/jpg_zoom1/285537.jpg
664;Карандаши Faber-Castell Grip 2001;Материал корпуса: дерево, Твердость грифеля: HB, Назначение: простой, Тип: карандаш;236;…;136;http://magazilla.ru/jpg_zoom1/529882.jpg
665;Карандаши Koh-i-Noor Mondeluz Set of 24;Материал корпуса: дерево, Акварельные карандаши, Назначение: цветной, Кол-во в наборе (шт): 24, Тип: набор карандашей;475;…;136;http://magazilla.ru/jpg_zoom1/824188.jpg
666;Карандаши Koh-i-Noor 5201;Материал корпуса: металл, Клипса, Точилка, Длина грифеля (мм): 120, Диаметр грифеля (мм): 2, Цанговый карандаш, Назначение: простой, Тип: карандаш;242;…;136;http://magazilla.ru/jpg_zoom1/285117.jpg
667;Карандаши Koh-i-Noor Mondeluz Set of 12;Материал корпуса: дерево, Акварельные карандаши, Назначение: цветной, Кол-во в наборе (шт): 12, Тип: набор карандашей;253;…;136;http://magazilla.ru/jpg_zoom1/824181.jpg
668;Варочная поверхность Bosch PKE 645 B17E;4 электрические конфорки;10770;…;137;http://magazilla.ru/jpg_zoom1/274317.jpg
669;Варочная поверхность Lex EVH 320;Размеры для встройки (мм): 260x490, Габариты (см): 29x52, Мощность подключения (кВт): 3, индикатор остаточного тепла, блокировка управления, таймер, автоотключение, Конфорок (шт): 2, Рабочая поверхность: стеклокерамика, Управление: сенсорное, Тип: независимая, Тип поверхности: электрическая, Устройство: варочная поверхность ;5707;…;137;http://magazilla.ru/jpg_zoom1/574036.jpg
670;Варочная поверхность Gefest CH 1210 K4;Размеры для встройки (мм): 554х494, Габариты (см): 59х52, автоподжиг, Конфорок (шт): 4, Рабочая поверхность: эмалированная, Управление: поворотные переключатели, Тип: независимая, Тип поверхности: газовая, Устройство: варочная поверхность ;5498;…;137;http://magazilla.ru/jpg/301432.jpg
671;Варочная поверхность Electrolux EHF 96547 FK;Варочная поверхность высокого класса. По внешнему виду идентична модели с индексом 56547;15763;…;137;http://magazilla.ru/jpg_zoom1/336648.jpg
672;Варочная поверхность Gefest CBH 2230;Размеры для встройки (мм): 560х490, Габариты (см): 61х54, автоподжиг, газ-контроль, Конфорок (шт): 4, Рабочая поверхность: закаленное стекло, Управление: поворотные переключатели, Тип: независимая, Тип поверхности: газовая, Устройство: варочная поверхность ;10536;…;137;http://magazilla.ru/jpg_zoom1/74417.jpg
673;Духовой шкаф Lex EDM 040;Разм. встраивания (мм): 600x560x580, Габариты (см): 60x60x55, Мощность подключения (кВт): 2.2, Функции: Открытие дверцы: сверху вниз, Объем (л): 62, Управление: поворотные переключатели, Оформление: классическое, Тип: независимая, Духовка: электрическая;10021;…;138;http://magazilla.ru/jpg/1088753.jpg
